Date,SKU,Product Name,Total Tools Price,Total Tools Stock,Sydney Tools Price,Sydney Tools Stock,# Suppliers,Cheapest,Highest,Market Avg,ITM Match Price,Pricing Rule
2026-09-16,HMPRO35-18VK1,Holemaker HMPRO35-18VK1 18V 4.0Ah Li-ion Cordless Brushless 35mm x 52mm Magnetic Base Drill Combo Kit - MADE IN EUROPE,,,2899,Yes,1,2899,2899,2899,2899,Matched Sydney Tools $2899 (TT not listed)
2026-09-16,HMPRO35-MS,Holemaker HMPRO35-MS 1000W 35mm Magnetic Base Drill with Swivel Magnetic Base for Pipe Drilling - MADE IN EUROPE,,,3299,Yes,1,3299,3299,3299,3299,Matched Sydney Tools $3299 (TT not listed)
2026-09-16,HMPRO35-PM,Holemaker HMPRO35-PM 1000W 35mm Magnetic Base Drill with Permanent Magnet System - MADE IN EUROPE,,,2949,Yes,1,2949,2949,2949,2949,Matched Sydney Tools $2949 (TT not listed)
2026-09-16,HMPRO35-T3,Holemaker HMPRO35-T3 1000W 35mm Magnetic Base Drill with Special 3mm Minimum Wall Thickness Electromagnet - MADE IN EUROPE,,,2299,Yes,1,2299,2299,2299,2299,Matched Sydney Tools $2299 (TT not listed)
2026-09-16,HMPRO35AUTO,Holemaker HMPRO35AUTO 240v 35mm Dia x 52mm Cap (Auto Feed) Magnetic Base Drill - MADE IN EUROPE,,,3980,Yes,1,3980,3980,3980,3980,Matched Sydney Tools $3980 (TT not listed)
2026-09-16,HMPRO35K1,Holemaker HMPRO35K1 920W 35mm Single Phase Magnetic Base Drill - MADE IN EUROPE,,,1299,Yes,1,1299,1299,1299,1299,Matched Sydney Tools $1299 (TT not listed)
2026-09-16,HMPRO36AD,Holemaker HMPRO36AD 240v 36mm Dia x 30mm Cap (Ad) Magnetic Base Drill - MADE IN EUROPE,,,2799,Yes,1,2799,2799,2799,2799,Matched Sydney Tools $2799 (TT not listed)
2026-09-16,HMPRO42K1,Holemaker HMPRO42K1 1020W Single Phase Magnetic Base Drill with 5pce Cutter Set - MADE IN EUROPE,,,2049,Yes,1,2049,2049,2049,2049,Matched Sydney Tools $2049 (TT not listed)
2026-09-16,HMPRO52-MT2,Holemaker HMPRO52-MT2 1200W 52mm Magnetic Base Drill,,,3099,Yes,1,3099,3099,3099,3099,Matched Sydney Tools $3099 (TT not listed)
2026-09-16,HMPRO65,Holemaker HMPRO65 1600W 65mm Magnetic Base Drill - MADE IN EUROPE,,,3199,Yes,1,3199,3199,3199,3199,Matched Sydney Tools $3199 (TT not listed)
2026-09-16,HMSPECIAL110,Holemaker HMSPECIAL110 2150W 110mm Dia x 110mm Depth Magnetic Base Drill - MADE IN EUROPE,,,6449,Yes,1,6449,6449,6449,6449,Matched Sydney Tools $6449 (TT not listed)
2026-09-16,HMSPECIAL140,Holemaker HMSPECIAL140 2150W 140mm Dia x 110mm Depth Magnetic Base Drill - MADE IN EUROPE,,,7449,Yes,1,7449,7449,7449,7449,Matched Sydney Tools $7449 (TT not listed)
2026-09-16,HMSPECIAL60,Holemaker HMSPECIAL60 1500W 60mm Dia x 75mm Depth Magnetic Base Drill - MADE IN EUROPE,,,4849,Yes,1,4849,4849,4849,4849,Matched Sydney Tools $4849 (TT not listed)
2026-09-16,HMSPECIAL80,Holemaker HMSPECIAL80 1500W 80mm Dia x 110mm Depth Magnetic Base Drill - MADE IN EUROPE,,,5399,Yes,1,5399,5399,5399,5399,Matched Sydney Tools $5399 (TT not listed)
2026-09-16,HP-1234-5678,Hydraulic Punches,,,299,Yes,1,299,299,299,299,Matched Sydney Tools $299 (TT not listed)
2026-09-16,"Holemaker CB-SA2 5/16"" x 3/4"" Cylindrical Square Carbide Burr","Holemaker CB-SA2 5/16"" x 3/4"" Cylindrical Square Carbide Burr",,,66,Yes,1,66,66,66,66,Matched Sydney Tools $66 (TT not listed)
2026-09-16,"Holemaker CB-SA3-AC 3/8"" x 3/4"" Cylindrical Square Carbide Burr","Holemaker CB-SA3-AC 3/8"" x 3/4"" Cylindrical Square Carbide Burr",,,76,Yes,1,76,76,76,76,Matched Sydney Tools $76 (TT not listed)
2026-09-16,"Holemaker CB-SA5 1/2"" x 1"" Cylindrical Square Carbide Burr","Holemaker CB-SA5 1/2"" x 1"" Cylindrical Square Carbide Burr",,,115,Yes,1,115,115,115,115,Matched Sydney Tools $115 (TT not listed)
2026-09-16,"Holemaker CB-SA5-AC 1/2"" x 1"" Cylindrical Square Carbide Burr","Holemaker CB-SA5-AC 1/2"" x 1"" Cylindrical Square Carbide Burr",,,146,Yes,1,146,146,146,146,Matched Sydney Tools $146 (TT not listed)
2026-09-16,"Holemaker CB-SB1 1/4"" x 5/8"" Cylindrical End Carbide Burr","Holemaker CB-SB1 1/4"" x 5/8"" Cylindrical End Carbide Burr",,,59,Yes,1,59,59,59,59,Matched Sydney Tools $59 (TT not listed)
2026-09-16,"Holemaker CB-SB5 1/2"" x 1"" Cylindrical End Cut Carbide Burr","Holemaker CB-SB5 1/2"" x 1"" Cylindrical End Cut Carbide Burr",,,115,Yes,1,115,115,115,115,Matched Sydney Tools $115 (TT not listed)
2026-09-16,"Holemaker CB-SC1 1/4"" x 5/8"" Cylindrical Radius Carbide Burr","Holemaker CB-SC1 1/4"" x 5/8"" Cylindrical Radius Carbide Burr",,,62,Yes,1,62,62,62,62,Matched Sydney Tools $62 (TT not listed)
2026-09-16,"Holemaker CB-SC5 1/2"" x 1"" Cylindrical Radius Carbide Burr","Holemaker CB-SC5 1/2"" x 1"" Cylindrical Radius Carbide Burr",,,120,Yes,1,120,120,120,120,Matched Sydney Tools $120 (TT not listed)
2026-09-16,"Holemaker CB-SC5-AC 1/2"" x 1"" Cylindrical Radius Carbide Burr","Holemaker CB-SC5-AC 1/2"" x 1"" Cylindrical Radius Carbide Burr",,,120,Yes,1,120,120,120,120,Matched Sydney Tools $120 (TT not listed)
2026-09-16,"Holemaker CB-SC6 5/8"" x 1"" Cylindrical Radius Carbide Burr","Holemaker CB-SC6 5/8"" x 1"" Cylindrical Radius Carbide Burr",,,188,Yes,1,188,188,188,188,Matched Sydney Tools $188 (TT not listed)
2026-09-16,"Holemaker CB-SD1 1/4"" Ball Shape Carbide Burr","Holemaker CB-SD1 1/4"" Ball Shape Carbide Burr",,,52,Yes,1,52,52,52,52,Matched Sydney Tools $52 (TT not listed)
2026-09-16,"Holemaker CB-SD1-AC 1/4"" Ball Shape Carbide Burr","Holemaker CB-SD1-AC 1/4"" Ball Shape Carbide Burr",,,58,Yes,1,58,58,58,58,Matched Sydney Tools $58 (TT not listed)
2026-09-16,"Holemaker CB-SD2 5/16"" Ball Shape Carbide Burr","Holemaker CB-SD2 5/16"" Ball Shape Carbide Burr",,,60,Yes,1,60,60,60,60,Matched Sydney Tools $60 (TT not listed)
2026-09-16,"Holemaker CB-SD3 3/8"" Ball Shape Carbide Burr","Holemaker CB-SD3 3/8"" Ball Shape Carbide Burr",,,66,Yes,1,66,66,66,66,Matched Sydney Tools $66 (TT not listed)
2026-09-16,"Holemaker CB-SD5 1/2"" Ball Shape Carbide Burr","Holemaker CB-SD5 1/2"" Ball Shape Carbide Burr",,,86,Yes,1,86,86,86,86,Matched Sydney Tools $86 (TT not listed)
2026-09-16,"Holemaker CB-SE1 1/4"" x 3/8"" Oval Shape Carbide Burr","Holemaker CB-SE1 1/4"" x 3/8"" Oval Shape Carbide Burr",,,55,Yes,1,55,55,55,55,Matched Sydney Tools $55 (TT not listed)
2026-09-16,"Holemaker CB-SE3 3/8"" x 5/8"" Oval Shape Carbide Burr","Holemaker CB-SE3 3/8"" x 5/8"" Oval Shape Carbide Burr",,,77,Yes,1,77,77,77,77,Matched Sydney Tools $77 (TT not listed)
2026-09-16,"Holemaker CB-SET-01 5pce 3/8"" Carbide Burr Set","Holemaker CB-SET-01 5pce 3/8"" Carbide Burr Set",,,307,Yes,1,307,307,307,307,Matched Sydney Tools $307 (TT not listed)
2026-09-16,"Holemaker CB-SET-03 3pce 3/8"" Carbide Burr Set","Holemaker CB-SET-03 3pce 3/8"" Carbide Burr Set",,,151,Yes,1,151,151,151,151,Matched Sydney Tools $151 (TT not listed)
2026-09-16,Holemaker CB-SET-08 7pce 1/4” Carbide Burr Set,Holemaker CB-SET-08 7pce 1/4” Carbide Burr Set,,,333,Yes,1,333,333,333,333,Matched Sydney Tools $333 (TT not listed)
2026-09-16,"Holemaker CB-SET-16 8pce 1/4”, 3/8” & 1/2” Carbide Burr Set","Holemaker CB-SET-16 8pce 1/4”, 3/8” & 1/2” Carbide Burr Set",,,682,Yes,1,682,682,682,682,Matched Sydney Tools $682 (TT not listed)
2026-09-16,"Holemaker CB-SF1 1/4"" x 3/4"" Tree Shape Radius Carbide Burr","Holemaker CB-SF1 1/4"" x 3/4"" Tree Shape Radius Carbide Burr",,,62,Yes,1,62,62,62,62,Matched Sydney Tools $62 (TT not listed)
2026-09-16,"Holemaker CB-SF3-AC 3/8"" x 3/4"" Tree Shape Radius Carbide Burr","Holemaker CB-SF3-AC 3/8"" x 3/4"" Tree Shape Radius Carbide Burr",,,75,Yes,1,75,75,75,75,Matched Sydney Tools $75 (TT not listed)
2026-09-16,"Holemaker CB-SF4 7/16"" x 1"" Tree Shape Radius Carbide Burr","Holemaker CB-SF4 7/16"" x 1"" Tree Shape Radius Carbide Burr",,,110,Yes,1,110,110,110,110,Matched Sydney Tools $110 (TT not listed)
2026-09-16,"Holemaker CB-SF5 1/2"" x 1"" Tree Shape Radius Carbide Burr","Holemaker CB-SF5 1/2"" x 1"" Tree Shape Radius Carbide Burr",,,120,Yes,1,120,120,120,120,Matched Sydney Tools $120 (TT not listed)
2026-09-16,"Holemaker CB-SF5-AC 1/2"" x 1"" Tree Shape Radius Carbide Burr","Holemaker CB-SF5-AC 1/2"" x 1"" Tree Shape Radius Carbide Burr",,,110,Yes,1,110,110,110,110,Matched Sydney Tools $110 (TT not listed)
2026-09-16,"Holemaker CB-SG1 1/4"" x 5/8"" Tree Shape Pointed Carbide Burr","Holemaker CB-SG1 1/4"" x 5/8"" Tree Shape Pointed Carbide Burr",,,62,Yes,1,62,62,62,62,Matched Sydney Tools $62 (TT not listed)
2026-09-16,"Holemaker CB-SG3 3/8"" x 3/4"" Tree Shape Pointed Carbide Burr","Holemaker CB-SG3 3/8"" x 3/4"" Tree Shape Pointed Carbide Burr",,,80,Yes,1,80,80,80,80,Matched Sydney Tools $80 (TT not listed)
2026-09-16,"Holemaker CB-SG5 1/2"" x 1"" Tree Shape Pointed Carbide Burr","Holemaker CB-SG5 1/2"" x 1"" Tree Shape Pointed Carbide Burr",,,110,Yes,1,110,110,110,110,Matched Sydney Tools $110 (TT not listed)
2026-09-16,"Holemaker CB-SH1 1/4"" X 5/8"" Flame Shape Carbide Burr","Holemaker CB-SH1 1/4"" X 5/8"" Flame Shape Carbide Burr",,,66,Yes,1,66,66,66,66,Matched Sydney Tools $66 (TT not listed)
2026-09-16,"Holemaker CB-SL2 5/16"" x 7/8"" Tapered Radius Carbide Burr","Holemaker CB-SL2 5/16"" x 7/8"" Tapered Radius Carbide Burr",,,80,Yes,1,80,80,80,80,Matched Sydney Tools $80 (TT not listed)
2026-09-16,"Holemaker CB-SL4-AC 1/2"" x 1-1/8"" Tapered Radius Carbide Burr","Holemaker CB-SL4-AC 1/2"" x 1-1/8"" Tapered Radius Carbide Burr",,,130,Yes,1,130,130,130,130,Matched Sydney Tools $130 (TT not listed)
2026-09-16,"Holemaker CB-SM4 3/8"" x 3/4"" Cone Shape Carbide Burr","Holemaker CB-SM4 3/8"" x 3/4"" Cone Shape Carbide Burr",,,80,Yes,1,80,80,80,80,Matched Sydney Tools $80 (TT not listed)
2026-09-16,"Holemaker CB-SM5 1/2"" x 1"" Cone Shape Carbide Burr","Holemaker CB-SM5 1/2"" x 1"" Cone Shape Carbide Burr",,,120,Yes,1,120,120,120,120,Matched Sydney Tools $120 (TT not listed)
2026-09-16,ITM K1720HFD 750W Pedestal Drill Press,ITM K1720HFD 750W Pedestal Drill Press,,,1610,Yes,1,1610,1610,1610,1610,Matched Sydney Tools $1610 (TT not listed)
2026-09-16,ITM K2532-1 1200W Pedestal Drill Press,ITM K2532-1 1200W Pedestal Drill Press,,,2560,Yes,1,2560,2560,2560,2560,Matched Sydney Tools $2560 (TT not listed)
2026-09-16,ITM TD0813 250W Pedestal Drill Press,ITM TD0813 250W Pedestal Drill Press,,,269,Yes,1,269,269,269,269,Matched Sydney Tools $269 (TT not listed)
2026-09-16,ITM TD1013 375W Pedestal Drill Press,ITM TD1013 375W Pedestal Drill Press,,,395,Yes,1,395,395,395,395,Matched Sydney Tools $395 (TT not listed)
2026-09-16,ITM TD1316 375W Pedestal Drill Press,ITM TD1316 375W Pedestal Drill Press,,,569,Yes,1,569,569,569,569,Matched Sydney Tools $569 (TT not listed)
2026-09-16,ITM TD1316F 550W Pedestal Drill Press,ITM TD1316F 550W Pedestal Drill Press,,,634,Yes,1,634,634,634,634,Matched Sydney Tools $634 (TT not listed)
2026-09-16,ITM TD1416 450W Pedestal Drill Press,ITM TD1416 450W Pedestal Drill Press,,,695,Yes,1,695,695,695,695,Matched Sydney Tools $695 (TT not listed)
2026-09-16,ITM TD1416F 550W Pedestal Drill Press,ITM TD1416F 550W Pedestal Drill Press,,,755,Yes,1,755,755,755,755,Matched Sydney Tools $755 (TT not listed)
2026-09-16,ITM TD1420F 750W Pedestal Drill Press,ITM TD1420F 750W Pedestal Drill Press,,,775,Yes,1,775,775,775,775,Matched Sydney Tools $775 (TT not listed)
2026-09-16,ITM TD1825F 1500W Pedestal Drill Press,ITM TD1825F 1500W Pedestal Drill Press,,,1239,Yes,1,1239,1239,1239,1239,Matched Sydney Tools $1239 (TT not listed)
2026-09-16,ITM TD2032F 1500W Pedestal Drill Press,ITM TD2032F 1500W Pedestal Drill Press,,,1499,Yes,1,1499,1499,1499,1499,Matched Sydney Tools $1499 (TT not listed)
2026-09-16,ITM TGD400-3 1120W Geared Head Drill - 3 Phase,ITM TGD400-3 1120W Geared Head Drill - 3 Phase,,,4399,Yes,1,4399,4399,4399,4399,Matched Sydney Tools $4399 (TT not listed)
2026-09-16,ITM TM098-100,ITM TM098-100 100mm Cast Iron Shop Bench Vice,,,182,Yes,1,182,182,182,182,Matched Sydney Tools $182 (TT not listed)
2026-09-16,ITM TM098-125,ITM TM098-125 125mm Cast Iron Shop Bench Vice,,,206,Yes,1,206,206,206,206,Matched Sydney Tools $206 (TT not listed)
2026-09-16,ITM TM098-150,ITM TM098-150 150mm Cast Iron Shop Bench Vice,,,275,Yes,1,275,275,275,275,Matched Sydney Tools $275 (TT not listed)
2026-09-16,ITM TM101-125,ITM TM101-125 125mm Multi Purpose Bench Vice,,,207,Yes,1,207,207,207,207,Matched Sydney Tools $207 (TT not listed)
2026-09-16,ITM TM101-126,ITM TM101-126 Replacement Jaws Suits TM101-125,,,34,Yes,1,34,34,34,34,Matched Sydney Tools $34 (TT not listed)
2026-09-16,ITM TM102-100,ITM TM102-100 100mm Straight Jaw Fabricated Steel Bench Vices,,,285,Yes,1,285,285,285,285,Matched Sydney Tools $285 (TT not listed)
2026-09-16,ITM TM102-125,ITM TM102-125 125mm Straight Jaw Fabricated Steel Bench Vices,,,485,Yes,1,485,485,485,485,Matched Sydney Tools $485 (TT not listed)
2026-09-16,ITM TM102-150,ITM TM102-150 150mm Straight Jaw Fabricated Steel Bench Vices,,,585,Yes,1,585,585,585,585,Matched Sydney Tools $585 (TT not listed)
2026-09-16,ITM TM102-200,ITM TM102-200 200mm Straight Jaw Fabricated Steel Bench Vices,,,1060,Yes,1,1060,1060,1060,1060,Matched Sydney Tools $1060 (TT not listed)
2026-09-16,ITM TM104-100,ITM TM104-100 100mm Offset Jaw Fabricated Steel Bench Vice,,,299,Yes,1,299,299,299,299,Matched Sydney Tools $299 (TT not listed)
2026-09-16,ITM TM104-125,ITM TM104-125 125mm Offset Jaw Fabricated Steel Bench Vice,,,588,Yes,1,588,588,588,588,Matched Sydney Tools $588 (TT not listed)
2026-09-16,ITM TM104-150,"ITM TM104-150 150mm (6"") Heavy Duty Bench Vice",,,436,Yes,1,436,436,436,436,Matched Sydney Tools $436 (TT not listed)
2026-09-16,ITM TM104-200,ITM TM104-200 200mm Offset Jaw Fabricated Steel Bench Vice,,,1038,Yes,1,1038,1038,1038,1038,Matched Sydney Tools $1038 (TT not listed)
2026-09-16,ITM TM113-150,ITM TM113-150 150mm Jaw Width Cast Iron Two Bar Hitch Vice,,,269,Yes,1,269,269,269,269,Matched Sydney Tools $269 (TT not listed)
2026-09-16,ITM TM114-068,ITM TM114-068 8mm - 68mm Hinged Pipe Vice,,,105,Yes,1,105,105,105,105,Matched Sydney Tools $105 (TT not listed)
2026-09-16,ITM TM114-078,ITM TM114-078 8mm - 78mm Hinged Pipe Vice,,,168,Yes,1,168,168,168,168,Matched Sydney Tools $168 (TT not listed)
2026-09-16,ITM TM114-120,ITM TM114-120 13mm - 120mm Hinged Pipe Vice,,,305,Yes,1,305,305,305,305,Matched Sydney Tools $305 (TT not listed)
2026-09-16,ITM TM115-100,ITM TM115-100 30mm - 100mm Chain Pipe Vice,,,158,Yes,1,158,158,158,158,Matched Sydney Tools $158 (TT not listed)
2026-09-16,ITM TM115-160,ITM TM115-160 40mm - 160mm Chain Pipe Vice,,,320,Yes,1,320,320,320,320,Matched Sydney Tools $320 (TT not listed)
2026-09-16,ITM TM115-230,ITM TM115-230 40mm - 230mm Chain Pipe Vice,,,454,Yes,1,454,454,454,454,Matched Sydney Tools $454 (TT not listed)
2026-09-16,ITM TM117-180,ITM TM117-180 175mm Economy Cast Iron Woodworking Vice,,,97,Yes,1,97,97,97,97,Matched Sydney Tools $97 (TT not listed)
2026-09-16,ITM TM117-230,ITM TM117-230 230mm Economy Cast Iron Woodworking Vice,,,162,Yes,1,162,162,162,162,Matched Sydney Tools $162 (TT not listed)
2026-09-16,ITM TM118-180,ITM TM118-180 175mm Premium Cast Iron Woodworking Vice,,,212,Yes,1,212,212,212,212,Matched Sydney Tools $212 (TT not listed)
2026-09-16,ITM TM118-230,ITM TM118-230 230mm Premium Cast Iron Woodworking Vice,,,269,Yes,1,269,269,269,269,Matched Sydney Tools $269 (TT not listed)
2026-09-16,ITM TM119-180,ITM TM119-180 175mm Premium Quick Action Cast Iron Woodworking Vice,,,232,Yes,1,232,232,232,232,Matched Sydney Tools $232 (TT not listed)
2026-09-16,ITM TM119-230,ITM TM119-230 230mm Premium Quick Action Cast Iron Woodworking Vice,,,330,Yes,1,330,330,330,330,Matched Sydney Tools $330 (TT not listed)
2026-09-16,ITM TM121-100,ITM TM121-100 100mm Aluminium Prism Face Soft Vice Jaws Magnetic,,,25,Yes,1,25,25,25,25,Matched Sydney Tools $25 (TT not listed)
2026-09-16,ITM TM121-125,ITM TM121-125 125mm Aluminium Prism Face Soft Vice Jaws Magnetic,,,29.5,Yes,1,29.5,29.5,29.5,29.5,Matched Sydney Tools $29.5 (TT not listed)
2026-09-16,ITM TM121-150,ITM TM121-150 150mm Aluminium Prism Face Soft Vice Jaws Magnetic,,,36,Yes,1,36,36,36,36,Matched Sydney Tools $36 (TT not listed)
2026-09-16,ITM TM123-100,ITM TM123-100 100mm Rubber Face Soft Vice Jaws Magnetic,,,25,Yes,1,25,25,25,25,Matched Sydney Tools $25 (TT not listed)
