Date,SKU,Product Name,Total Tools Price,Total Tools Stock,Sydney Tools Price,Sydney Tools Stock,# Suppliers,Cheapest,Highest,Market Avg,ITM Match Price,Pricing Rule
2026-09-23,G8901,Drill Chuck,,,45,Yes,1,45,45,45,45,Matched Sydney Tools $45 (TT not listed)
2026-09-23,G8905,Mechanical Hand Tool,,,50,Yes,1,50,50,50,50,Matched Sydney Tools $50 (TT not listed)
2026-09-23,G9876,Wheel Dresser,,,29,Yes,1,29,29,29,29,Matched Sydney Tools $29 (TT not listed)
2026-09-23,GZ-01007,GROZ 300mm SS/A/12 Precision Engineers Square,240,Yes,,,1,240,240,240,240,Matched Total Tools $240 (ST not listed)
2026-09-23,GZ-26108,GROZ 12mm LP/12 Letter Punch Set,362,Yes,,,1,362,362,362,362,Matched Total Tools $362 (ST not listed)
2026-09-23,GZ-33003,GROZ Punch & Cold Chisel Set - 24 Piece,255,Yes,,,1,255,255,255,255,Matched Total Tools $255 (ST not listed)
2026-09-23,GZ-35120,GROZ 75mm Drill Press Vice,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-23,GZ-35121,GROZ 100mm Drill Press Vice,155,Yes,,,1,155,155,155,155,Matched Total Tools $155 (ST not listed)
2026-09-23,GZ-35122,GROZ 125mm Drill Press Vice,239,Yes,,,1,239,239,239,239,Matched Total Tools $239 (ST not listed)
2026-09-23,GZ-35125,GROZ 100mm Drill Press Vice,215,Yes,,,1,215,215,215,215,Matched Total Tools $215 (ST not listed)
2026-09-23,GZ-39100,GROZ 750mm Capacity T-Bar Sash Clamp - Steel Bar,115,Yes,,,1,115,115,115,115,Matched Total Tools $115 (ST not listed)
2026-09-23,GZ-39101,GROZ 1050mm Capacity T-Bar Sash Clamp - Steel Bar,135,Yes,,,1,135,135,135,135,Matched Total Tools $135 (ST not listed)
2026-09-23,GZ-39102,GROZ 1350mm Capacity T-Bar Sash Clamp - Steel Bar,154,Yes,,,1,154,154,154,154,Matched Total Tools $154 (ST not listed)
2026-09-23,GZ-39103,GROZ 1650mm Capacity T-Bar Sash Clamp - Steel Bar,190,Yes,,,1,190,190,190,190,Matched Total Tools $190 (ST not listed)
2026-09-23,GZ-39110,GROZ 450mm Capacity Sash Clamp - Steel Bar,56.95,Yes,,,1,56.95,56.95,56.95,56.95,Matched Total Tools $56.95 (ST not listed)
2026-09-23,GZ-39111,GROZ 600mm Capacity Sash Clamp - Steel Bar,59.95,Yes,,,1,59.95,59.95,59.95,59.95,Matched Total Tools $59.95 (ST not listed)
2026-09-23,GZ-39112,GROZ 750mm Capacity Sash Clamp - Steel Bar,72.95,Yes,,,1,72.95,72.95,72.95,72.95,Matched Total Tools $72.95 (ST not listed)
2026-09-23,GZ-39113,GROZ 900mm Capacity Sash Clamp - Steel Bar,82.95,Yes,,,1,82.95,82.95,82.95,82.95,Matched Total Tools $82.95 (ST not listed)
2026-09-23,GZ-39114,GROZ 1050mm Capacity Sash Clamp - Steel Bar,88.95,Yes,,,1,88.95,88.95,88.95,88.95,Matched Total Tools $88.95 (ST not listed)
2026-09-23,GZ-39115,GROZ 1200mm Capacity Sash Clamp - Steel Bar,97.95,Yes,,,1,97.95,97.95,97.95,97.95,Matched Total Tools $97.95 (ST not listed)
2026-09-23,GZ-39120,GROZ Clamp Cramp Head,82.95,Yes,,,1,82.95,82.95,82.95,82.95,Matched Total Tools $82.95 (ST not listed)
2026-09-23,HMPRO35K1,HOLEMAKER Pro 35 Magnetic Base Drill with Bonus Cutter Set,1299,Yes,,,1,1299,1299,1299,1299,Matched Total Tools $1299 (ST not listed)
2026-09-23,HMPRO42K1,HOLEMAKER PRO42 42 X 52mm Magnetic Base Drill,2049,Yes,,,1,2049,2049,2049,2049,Matched Total Tools $2049 (ST not listed)
2026-09-23,Holemaker AS-25 25mm Silver Series Annular Cutters,Holemaker AS-25 25mm Silver Series Annular Cutters,,,66,Yes,1,66,66,66,66,Matched Sydney Tools $66 (TT not listed)
2026-09-23,Holemaker AS-50 50mm Silver Series Annular Cutter,Holemaker AS-50 50mm Silver Series Annular Cutter,,,86,Yes,1,86,86,86,86,Matched Sydney Tools $86 (TT not listed)
2026-09-23,Holemaker AS1550 15mm x 50mm Silver Series HSS Annular Cutter,Holemaker AS1550 15mm x 50mm Silver Series HSS Annular Cutter,,,92,Yes,1,92,92,92,92,Matched Sydney Tools $92 (TT not listed)
2026-09-23,Holemaker ASSET-A 5pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,Holemaker ASSET-A 5pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,,,437,Yes,1,437,437,437,437,Matched Sydney Tools $437 (TT not listed)
2026-09-23,Holemaker ASSET-Z 3pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,Holemaker ASSET-Z 3pce HSS Magnetic Drill Annular Cutter Set with 25mm Cutting Depth,,,254,Yes,1,254,254,254,254,Matched Sydney Tools $254 (TT not listed)
2026-09-23,"Holemaker HMDT08 6.8mm x 110mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT08 6.8mm x 110mm 3/4"" Universal Shank Combination Drill Tap",,,109,Yes,1,109,109,109,109,Matched Sydney Tools $109 (TT not listed)
2026-09-23,"Holemaker HMDT10 8.5mm x 113mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT10 8.5mm x 113mm 3/4"" Universal Shank Combination Drill Tap",,,125,Yes,1,125,125,125,125,Matched Sydney Tools $125 (TT not listed)
2026-09-23,"Holemaker HMDT12 10.2mm x 117mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT12 10.2mm x 117mm 3/4"" Universal Shank Combination Drill Tap",,,145,Yes,1,145,145,145,145,Matched Sydney Tools $145 (TT not listed)
2026-09-23,"Holemaker HMDT14 12mm x 117mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT14 12mm x 117mm 3/4"" Universal Shank Combination Drill Tap",,,139,Yes,1,139,139,139,139,Matched Sydney Tools $139 (TT not listed)
2026-09-23,"Holemaker HMDT16 14mm x 117mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT16 14mm x 117mm 3/4"" Universal Shank Combination Drill Tap",,,139,Yes,1,139,139,139,139,Matched Sydney Tools $139 (TT not listed)
2026-09-23,"Holemaker HMDT18 16.5mm x 130mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT18 16.5mm x 130mm 3/4"" Universal Shank Combination Drill Tap",,,139,Yes,1,139,139,139,139,Matched Sydney Tools $139 (TT not listed)
2026-09-23,"Holemaker HMDT20 17.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT20 17.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap",,,142,Yes,1,142,142,142,142,Matched Sydney Tools $142 (TT not listed)
2026-09-23,"Holemaker HMDT22 19.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT22 19.5mm x 135mm 3/4"" Universal Shank Combination Drill Tap",,,159,Yes,1,159,159,159,159,Matched Sydney Tools $159 (TT not listed)
2026-09-23,"Holemaker HMDT24 21.5mm x 148mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT24 21.5mm x 148mm 3/4"" Universal Shank Combination Drill Tap",,,190,Yes,1,190,190,190,190,Matched Sydney Tools $190 (TT not listed)
2026-09-23,"Holemaker HMDT27 24mm x 155mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT27 24mm x 155mm 3/4"" Universal Shank Combination Drill Tap",,,229,Yes,1,229,229,229,229,Matched Sydney Tools $229 (TT not listed)
2026-09-23,"Holemaker HMDT30 26.5mm x 169mm 3/4"" Universal Shank Combination Drill Tap","Holemaker HMDT30 26.5mm x 169mm 3/4"" Universal Shank Combination Drill Tap",,,260,Yes,1,260,260,260,260,Matched Sydney Tools $260 (TT not listed)
2026-09-23,ITM K1720HFD 750W Pedestal Drill Press,ITM K1720HFD 750W Pedestal Drill Press,,,1610,Yes,1,1610,1610,1610,1610,Matched Sydney Tools $1610 (TT not listed)
2026-09-23,ITM K2532-1 1200W Pedestal Drill Press,ITM K2532-1 1200W Pedestal Drill Press,,,2560,Yes,1,2560,2560,2560,2560,Matched Sydney Tools $2560 (TT not listed)
2026-09-23,ITM TD0813 250W Pedestal Drill Press,ITM TD0813 250W Pedestal Drill Press,,,269,Yes,1,269,269,269,269,Matched Sydney Tools $269 (TT not listed)
2026-09-23,ITM TD1013 375W Pedestal Drill Press,ITM TD1013 375W Pedestal Drill Press,,,395,Yes,1,395,395,395,395,Matched Sydney Tools $395 (TT not listed)
2026-09-23,ITM TD1316 375W Pedestal Drill Press,ITM TD1316 375W Pedestal Drill Press,,,569,Yes,1,569,569,569,569,Matched Sydney Tools $569 (TT not listed)
2026-09-23,ITM TD1316F 550W Pedestal Drill Press,ITM TD1316F 550W Pedestal Drill Press,,,634,Yes,1,634,634,634,634,Matched Sydney Tools $634 (TT not listed)
2026-09-23,ITM TD1416 450W Pedestal Drill Press,ITM TD1416 450W Pedestal Drill Press,,,695,Yes,1,695,695,695,695,Matched Sydney Tools $695 (TT not listed)
2026-09-23,ITM TD1416F 550W Pedestal Drill Press,ITM TD1416F 550W Pedestal Drill Press,,,755,Yes,1,755,755,755,755,Matched Sydney Tools $755 (TT not listed)
2026-09-23,ITM TD1420F 750W Pedestal Drill Press,ITM TD1420F 750W Pedestal Drill Press,,,775,Yes,1,775,775,775,775,Matched Sydney Tools $775 (TT not listed)
2026-09-23,ITM TD1825F 1500W Pedestal Drill Press,ITM TD1825F 1500W Pedestal Drill Press,,,1239,Yes,1,1239,1239,1239,1239,Matched Sydney Tools $1239 (TT not listed)
2026-09-23,ITM TD2032F 1500W Pedestal Drill Press,ITM TD2032F 1500W Pedestal Drill Press,,,1499,Yes,1,1499,1499,1499,1499,Matched Sydney Tools $1499 (TT not listed)
2026-09-23,ITM TGD400-1 1120W Geared Head Drill - Single Phase,ITM TGD400-1 1120W Geared Head Drill - Single Phase,,,4399,Yes,1,4399,4399,4399,4399,Matched Sydney Tools $4399 (TT not listed)
2026-09-23,ITM TGD400-3 1120W Geared Head Drill - 3 Phase,ITM TGD400-3 1120W Geared Head Drill - 3 Phase,,,4399,Yes,1,4399,4399,4399,4399,Matched Sydney Tools $4399 (TT not listed)
2026-09-23,ITM TGMD400-1 1120W Geared Head Mill Drill with Coolant - Single Phase,ITM TGMD400-1 1120W Geared Head Mill Drill with Coolant - Single Phase,,,4629,Yes,1,4629,4629,4629,4629,Matched Sydney Tools $4629 (TT not listed)
2026-09-23,ITM TGMD400-3 1120W Geared Head Mill Drill with Coolant - 3 Phase,ITM TGMD400-3 1120W Geared Head Mill Drill with Coolant - 3 Phase,,,4629,Yes,1,4629,4629,4629,4629,Matched Sydney Tools $4629 (TT not listed)
2026-09-23,ITM TM098-100,ITM TM098-100 100mm Cast Iron Shop Bench Vice,,,182,Yes,1,182,182,182,182,Matched Sydney Tools $182 (TT not listed)
2026-09-23,ITM TM098-125,ITM TM098-125 125mm Cast Iron Shop Bench Vice,,,206,Yes,1,206,206,206,206,Matched Sydney Tools $206 (TT not listed)
2026-09-23,ITM TM098-150,ITM TM098-150 150mm Cast Iron Shop Bench Vice,,,275,Yes,1,275,275,275,275,Matched Sydney Tools $275 (TT not listed)
2026-09-23,ITM TM101-125,ITM TM101-125 125mm Multi Purpose Bench Vice,,,207,Yes,1,207,207,207,207,Matched Sydney Tools $207 (TT not listed)
2026-09-23,ITM TM101-126,ITM TM101-126 Replacement Jaws Suits TM101-125,,,34,Yes,1,34,34,34,34,Matched Sydney Tools $34 (TT not listed)
2026-09-23,ITM TM102-100,ITM TM102-100 100mm Straight Jaw Fabricated Steel Bench Vices,,,285,Yes,1,285,285,285,285,Matched Sydney Tools $285 (TT not listed)
2026-09-23,ITM TM102-125,ITM TM102-125 125mm Straight Jaw Fabricated Steel Bench Vices,,,485,Yes,1,485,485,485,485,Matched Sydney Tools $485 (TT not listed)
2026-09-23,ITM TM102-150,ITM TM102-150 150mm Straight Jaw Fabricated Steel Bench Vices,,,585,Yes,1,585,585,585,585,Matched Sydney Tools $585 (TT not listed)
2026-09-23,ITM TM102-200,ITM TM102-200 200mm Straight Jaw Fabricated Steel Bench Vices,,,1060,Yes,1,1060,1060,1060,1060,Matched Sydney Tools $1060 (TT not listed)
2026-09-23,ITM TM104-100,ITM TM104-100 100mm Offset Jaw Fabricated Steel Bench Vice,,,299,Yes,1,299,299,299,299,Matched Sydney Tools $299 (TT not listed)
2026-09-23,ITM TM104-125,ITM TM104-125 125mm Offset Jaw Fabricated Steel Bench Vice,,,588,Yes,1,588,588,588,588,Matched Sydney Tools $588 (TT not listed)
2026-09-23,ITM TM104-150,"ITM TM104-150 150mm (6"") Heavy Duty Bench Vice",,,436,Yes,1,436,436,436,436,Matched Sydney Tools $436 (TT not listed)
2026-09-23,ITM TM104-200,ITM TM104-200 200mm Offset Jaw Fabricated Steel Bench Vice,,,1038,Yes,1,1038,1038,1038,1038,Matched Sydney Tools $1038 (TT not listed)
2026-09-23,ITM TM113-150,ITM TM113-150 150mm Jaw Width Cast Iron Two Bar Hitch Vice,,,269,Yes,1,269,269,269,269,Matched Sydney Tools $269 (TT not listed)
2026-09-23,ITM TM114-068,ITM TM114-068 8mm - 68mm Hinged Pipe Vice,,,105,Yes,1,105,105,105,105,Matched Sydney Tools $105 (TT not listed)
2026-09-23,ITM TM114-078,ITM TM114-078 8mm - 78mm Hinged Pipe Vice,,,168,Yes,1,168,168,168,168,Matched Sydney Tools $168 (TT not listed)
2026-09-23,ITM TM114-120,ITM TM114-120 13mm - 120mm Hinged Pipe Vice,,,305,Yes,1,305,305,305,305,Matched Sydney Tools $305 (TT not listed)
2026-09-23,ITM TM115-100,ITM TM115-100 30mm - 100mm Chain Pipe Vice,,,158,Yes,1,158,158,158,158,Matched Sydney Tools $158 (TT not listed)
2026-09-23,ITM TM115-230,ITM TM115-230 40mm - 230mm Chain Pipe Vice,,,454,Yes,1,454,454,454,454,Matched Sydney Tools $454 (TT not listed)
2026-09-23,ITM TM117-180,ITM TM117-180 175mm Economy Cast Iron Woodworking Vice,,,97,Yes,1,97,97,97,97,Matched Sydney Tools $97 (TT not listed)
2026-09-23,ITM TM117-230,ITM TM117-230 230mm Economy Cast Iron Woodworking Vice,,,162,Yes,1,162,162,162,162,Matched Sydney Tools $162 (TT not listed)
2026-09-23,ITM TM118-180,ITM TM118-180 175mm Premium Cast Iron Woodworking Vice,,,212,Yes,1,212,212,212,212,Matched Sydney Tools $212 (TT not listed)
2026-09-23,ITM TM118-230,ITM TM118-230 230mm Premium Cast Iron Woodworking Vice,,,269,Yes,1,269,269,269,269,Matched Sydney Tools $269 (TT not listed)
2026-09-23,ITM TM119-180,ITM TM119-180 175mm Premium Quick Action Cast Iron Woodworking Vice,,,232,Yes,1,232,232,232,232,Matched Sydney Tools $232 (TT not listed)
2026-09-23,ITM TM119-230,ITM TM119-230 230mm Premium Quick Action Cast Iron Woodworking Vice,,,330,Yes,1,330,330,330,330,Matched Sydney Tools $330 (TT not listed)
2026-09-23,ITM TM121-100,ITM TM121-100 100mm Aluminium Prism Face Soft Vice Jaws Magnetic,,,25,Yes,1,25,25,25,25,Matched Sydney Tools $25 (TT not listed)
2026-09-23,ITM TM121-125,ITM TM121-125 125mm Aluminium Prism Face Soft Vice Jaws Magnetic,,,29.5,Yes,1,29.5,29.5,29.5,29.5,Matched Sydney Tools $29.5 (TT not listed)
2026-09-23,ITM TM121-150,ITM TM121-150 150mm Aluminium Prism Face Soft Vice Jaws Magnetic,,,36,Yes,1,36,36,36,36,Matched Sydney Tools $36 (TT not listed)
2026-09-23,ITM TM123-100,ITM TM123-100 100mm Rubber Face Soft Vice Jaws Magnetic,,,25,Yes,1,25,25,25,25,Matched Sydney Tools $25 (TT not listed)
2026-09-23,ITM TM123-125,ITM TM123-125 125mm Rubber Face Soft Vice Jaws Magnetic,,,29.5,Yes,1,29.5,29.5,29.5,29.5,Matched Sydney Tools $29.5 (TT not listed)
2026-09-23,ITM TM123-150,ITM TM123-150 150mm Rubber Face Soft Vice Jaws Magnetic,,,36,Yes,1,36,36,36,36,Matched Sydney Tools $36 (TT not listed)
2026-09-23,ITM TM650-002,ITM TM650-002 90mm 25kg Multi-Angle Welding Magnet,,,12.5,Yes,1,12.5,12.5,12.5,12.5,Matched Sydney Tools $12.5 (TT not listed)
2026-09-23,ITM TM650-004,ITM TM650-004 100mm 35kg Multi-Angle Welding Magnet,,,35.5,Yes,1,35.5,35.5,35.5,35.5,Matched Sydney Tools $35.5 (TT not listed)
2026-09-23,ITM TM650-010,ITM TM650-010 2-Pack 60mm 15kg Multi-Angle Welding Magnet,,,38.5,Yes,1,38.5,38.5,38.5,38.5,Matched Sydney Tools $38.5 (TT not listed)
2026-09-23,ITM TM650-012,ITM TM650-012 110mm 40kg Multi-Angle Welding Magnet,,,49,Yes,1,49,49,49,49,Matched Sydney Tools $49 (TT not listed)
2026-09-23,ITM TM650-014,ITM TM650-014 150mm 55kg Multi-Angle Welding Magnet,,,75,Yes,1,75,75,75,75,Matched Sydney Tools $75 (TT not listed)
2026-09-23,ITM TM650-020,ITM TM650-020 110mm 30kg Switchable Welding Magnet,,,87,Yes,1,87,87,87,87,Matched Sydney Tools $87 (TT not listed)
2026-09-23,ITM TM650-022,ITM TM650-022 150mm 55kg Switchable Welding Magnet,,,129,Yes,1,129,129,129,129,Matched Sydney Tools $129 (TT not listed)
2026-09-23,ITM TM650-024,ITM TM650-024 110mm 30kg Switchable Multi Angle Welding Clamp,,,87,Yes,1,87,87,87,87,Matched Sydney Tools $87 (TT not listed)
2026-09-23,ITM TM650-030,ITM TM650-030 2-Pack 84mm 30kg Inside & Outside Welding Magnet,,,55,Yes,1,55,55,55,55,Matched Sydney Tools $55 (TT not listed)
2026-09-23,ITM TM650-032,ITM TM650-032 110mm 35kg Inside & Outside Welding Magnet,,,95,Yes,1,95,95,95,95,Matched Sydney Tools $95 (TT not listed)
2026-09-23,ITM TM650-034,ITM TM650-034 95mm 17kg Inside & Outside Welding Magnet,,,75,Yes,1,75,75,75,75,Matched Sydney Tools $75 (TT not listed)
2026-09-23,ITM TM650-040,ITM TM650-040 105mm 22kg Inside & Outside Adjustable Angle Welding Magnet,,,55,Yes,1,55,55,55,55,Matched Sydney Tools $55 (TT not listed)
2026-09-23,ITM TM650-042,ITM TM650-042 130mm 35kg Inside & Outside Adjustable Angle Welding Magnet,,,65,Yes,1,65,65,65,65,Matched Sydney Tools $65 (TT not listed)
2026-09-23,ITM TM650-050,ITM TM650-050 86mm 30kg Magnetic Earth Clamp,,,32.5,Yes,1,32.5,32.5,32.5,32.5,Matched Sydney Tools $32.5 (TT not listed)
2026-09-23,ITM TM822-02000,ITM TM822-02000 2000kg Hydraulic Bottle Jack,,,72,Yes,1,72,72,72,72,Matched Sydney Tools $72 (TT not listed)
2026-09-23,ITM TM822-04000,ITM TM822-04000 4000kg Hydraulic Bottle Jack,,,82,Yes,1,82,82,82,82,Matched Sydney Tools $82 (TT not listed)
2026-09-23,ITM TM822-06000,ITM TM822-06000 6000kg Hydraulic Bottle Jack,,,92,Yes,1,92,92,92,92,Matched Sydney Tools $92 (TT not listed)
2026-09-23,ITM TM822-08000,ITM TM822-08000 8000kg Hydraulic Bottle Jack,,,114,Yes,1,114,114,114,114,Matched Sydney Tools $114 (TT not listed)
2026-09-23,ITM TM822-10000,"ITM TM822-10000 10,000kg Hydraulic Bottle Jack",,,124,Yes,1,124,124,124,124,Matched Sydney Tools $124 (TT not listed)
2026-09-23,ITM TM822-15000,"ITM TM822-15000 15,000kg Hydraulic Bottle Jack",,,144,Yes,1,144,144,144,144,Matched Sydney Tools $144 (TT not listed)
2026-09-23,ITM TM822-20000,"ITM TM822-20000 20,000kg Hydraulic Bottle Jack",,,206,Yes,1,206,206,206,206,Matched Sydney Tools $206 (TT not listed)
2026-09-23,ITM TM823-12000,"ITM TM823-12000 12,000kg Squat Hydraulic Bottle Jack",,,134,Yes,1,134,134,134,134,Matched Sydney Tools $134 (TT not listed)
2026-09-23,ITM TM823-20000,"ITM TM823-20000 20,000kg Squat Hydraulic Bottle Jack",,,166,Yes,1,166,166,166,166,Matched Sydney Tools $166 (TT not listed)
2026-09-23,ITM TM824-12000,"ITM TM824-12000 12,000kg Air Hydraulic Bottle Jack",,,310,Yes,1,310,310,310,310,Matched Sydney Tools $310 (TT not listed)
2026-09-23,ITM TM824-30000,"ITM TM824-30000 30,000kg Air Hydraulic Bottle Jack",,,466,Yes,1,466,466,466,466,Matched Sydney Tools $466 (TT not listed)
2026-09-23,ITM TM826-01200,ITM TM826-01200 1200kg Scissor Floor Jack,,,68,Yes,1,68,68,68,68,Matched Sydney Tools $68 (TT not listed)
2026-09-23,ITM TM826-01700,ITM TM826-01700 1700kg Hydraulic Garage Floor Jack,,,176,Yes,1,176,176,176,176,Matched Sydney Tools $176 (TT not listed)
2026-09-23,ITM TM826-02000,ITM TM826-02000 2000kg Hydraulic Garage Floor Jack,,,342,Yes,1,342,342,342,342,Matched Sydney Tools $342 (TT not listed)
2026-09-23,ITM TM826-03000,ITM TM826-03000 3000kg Hydraulic Garage Quick Lift Floor Jack,,,570,Yes,1,570,570,570,570,Matched Sydney Tools $570 (TT not listed)
2026-09-23,ITM TM827-01200,ITM TM827-01200 1200kg Ultra Low Profile Hydraulic Floor Jack,,,674,Yes,1,674,674,674,674,Matched Sydney Tools $674 (TT not listed)
2026-09-23,ITM TM827-01500,ITM TM827-01500 1500kg Offroad Hydraulic Floor Jack,,,882,Yes,1,882,882,882,882,Matched Sydney Tools $882 (TT not listed)
2026-09-23,ITM TM827-02000,ITM TM827-02000 2000kg Aluminium Hydraulic Floor Jack,,,518,Yes,1,518,518,518,518,Matched Sydney Tools $518 (TT not listed)
2026-09-23,ITM TM828-04000,ITM TM828-04000 4000kg Heavy Duty Long Hydraulic Floor Jack,,,1610,Yes,1,1610,1610,1610,1610,Matched Sydney Tools $1610 (TT not listed)
2026-09-23,ITM TM828-08000,ITM TM828-08000 8000kg Heavy Duty Long Hydraulic Floor Jack,,,1922,Yes,1,1922,1922,1922,1922,Matched Sydney Tools $1922 (TT not listed)
2026-09-23,ITM TM828-22000,"ITM TM828-22000 22,000kg Air/Hydraulic Heavy Duty Floor Jack",,,726,Yes,1,726,726,726,726,Matched Sydney Tools $726 (TT not listed)
2026-09-23,ITM TM828-35000,"ITM TM828-35000 35,000kg Air/Hydraulic Heavy Duty Floor Jack",,,830,Yes,1,830,830,830,830,Matched Sydney Tools $830 (TT not listed)
2026-09-23,ITM TM9700-04208,"ITM TM9700-04208 4200KG 8mm (5/16"") Load Binder Eye Hooks Chain Lever",,,52,Yes,1,52,52,52,52,Matched Sydney Tools $52 (TT not listed)
2026-09-23,ITM TM9700-07310,"ITM TM9700-07310 7300KG 10mm (3/8"") Load Binder Eye Hooks Chain Lever",,,79,Yes,1,79,79,79,79,Matched Sydney Tools $79 (TT not listed)
2026-09-23,ITM TM9804-2000,ITM TM9804-2000 2000kg 6mm to Suit 8mm Chain G80 Vehicle Chain Safety Hook Set,,,39,Yes,1,39,39,39,39,Matched Sydney Tools $39 (TT not listed)
2026-09-23,ITM TM9804-2000B,ITM TM9804-2000B 2000kg Max Towing Capacity 8mm Black Safety Chain Hook Set,,,39,Yes,1,39,39,39,39,Matched Sydney Tools $39 (TT not listed)
2026-09-23,ITM TM9804-4000,ITM TM9804-4000 4000kg 8mm to Suit 10mm-13mm Chain G80 Vehicle Chain Safety Hook Set,,,49,Yes,1,49,49,49,49,Matched Sydney Tools $49 (TT not listed)
2026-09-23,ITM TM9804-4000B,ITM TM9804-4000B 4000kg Max Towing Capacity 10mm-13mm Black Safety Chain Hook Set,,,49,Yes,1,49,49,49,49,Matched Sydney Tools $49 (TT not listed)
2026-09-23,ITM VDP102,ITM VDP102 105mm Drill Press Vice,,,86,Yes,1,86,86,86,86,Matched Sydney Tools $86 (TT not listed)
2026-09-23,LED-185,GROZ 3 in 1 WORKLIGHT,109,Yes,,,1,109,109,109,109,Matched Total Tools $109 (ST not listed)
2026-09-23,M7-GTW930,"M7 3/8"" 6.8-135NM Digital Torque Adapter",179,Yes,,,1,179,179,179,179,Matched Total Tools $179 (ST not listed)
2026-09-23,M7-GTW940,"M7 1/2"" 10-200NM Digital Torque Adapter",179,Yes,,,1,179,179,179,179,Matched Total Tools $179 (ST not listed)
2026-09-23,M7-MB65008M1,"M7 3/4"" 21-41mm Metric Deep Impact Socket Set - 8 Piece",304,Yes,,,1,304,304,304,304,Matched Total Tools $304 (ST not listed)
2026-09-23,M7-NC4255QH,M7 1/2 Inch Air Impact Wrench,549,Yes,,,1,549,549,549,549,Matched Total Tools $549 (ST not listed)
2026-09-23,M7-NC4299Q,"M7 1/2"" Pistol Style 800 FT/LB Air Impact Wrench",329,Yes,,,1,329,329,329,329,Matched Total Tools $329 (ST not listed)
2026-09-23,M7-NC6236Q,"M7 3/4"" Air Impact Wrench",869,Yes,,,1,869,869,869,869,Matched Total Tools $869 (ST not listed)
2026-09-23,M7-NC6255QH,"M7 3/4"" Air Impact Wrench Q-Series",879,Yes,,,1,879,879,879,879,Matched Total Tools $879 (ST not listed)
2026-09-23,M7-NC6266,"M7 3/4"" DR Air Wrench Impact Pistol",1199,Yes,,,1,1199,1199,1199,1199,Matched Total Tools $1199 (ST not listed)
2026-09-23,M7-NE443,"M7 1/2"" Drive 160rpm 100ft/lb Air Ratchet Wrench",309,Yes,,,1,309,309,309,309,Matched Total Tools $309 (ST not listed)
2026-09-23,M7-PA301,"M7 3/16"" Hydraulic Air Riveter",379,Yes,,,1,379,379,379,379,Matched Total Tools $379 (ST not listed)
2026-09-23,M7-QA211B,"M7 1/8"" & 1/4"" 190mm 20000rpm Air Grinder",219,Yes,,,1,219,219,219,219,Matched Total Tools $219 (ST not listed)
2026-09-23,M7-QA241B,"M7 220mm Long 4000Rpm 1/4"" Collet Air Die Grinder",329,Yes,,,1,329,329,329,329,Matched Total Tools $329 (ST not listed)
2026-09-23,M7-QA315B,"M7 1/4"" Air Die Grinder Extra Long",349,Yes,,,1,349,349,349,349,Matched Total Tools $349 (ST not listed)
2026-09-23,M7-QA511,M7 Air Engraving Pen,280,Yes,,,1,280,280,280,280,Matched Total Tools $280 (ST not listed)
2026-09-23,M7-QA611B,"M7 1/8"" & 1/4"" 160mm 19000rpm Angle Head Air Grinder",259,Yes,,,1,259,259,259,259,Matched Total Tools $259 (ST not listed)
2026-09-23,M7-QA632A,M7 1/4inch 177mm 22000rpm Air Angle Grinder,425,Yes,,,1,425,425,425,425,Matched Total Tools $425 (ST not listed)
2026-09-23,M7-QB135,M7 125mm Air Angle Grinder with Safety Lever Throttle & Side Handle,299,Yes,,,1,299,299,299,299,Matched Total Tools $299 (ST not listed)
2026-09-23,M7-QB322,M7 Air Belt Sander 20 X 520Mm,589,Yes,,,1,589,589,589,589,Matched Total Tools $589 (ST not listed)
2026-09-23,M7-QB49602,M7 150mm Random Orbital Air Sander,219,Yes,,,1,219,219,219,219,Matched Total Tools $219 (ST not listed)
2026-09-23,M7-QB55602,M7 150mm Air Random Orbital Sander,465,Yes,,,1,465,465,465,465,Matched Total Tools $465 (ST not listed)
2026-09-23,M7-QB7215M,M7 125mm Safety Lever Throttle Air Grinder,689,Yes,,,1,689,689,689,689,Matched Total Tools $689 (ST not listed)
2026-09-23,M7-QC213,M7 75mm 20000rpm Cut-Off Tool,219,Yes,,,1,219,219,219,219,Matched Total Tools $219 (ST not listed)
2026-09-23,M7-QD291N,M7 21 Pieces Air Saw And File Set,389,Yes,,,1,389,389,389,389,Matched Total Tools $389 (ST not listed)
